"","grant_id","start_date","end_date","recipient_id","recipient_name","recipient_country","Africa","Asia","World","SouthAmerica","NorthAmerica","Europe","Oceania","duration_days","duration_years","amount"
"2716",50283,2013-02-22,2013-03-01,141609,"Global Child Nutrition Foundation Inc.","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,0.0191780821917808,3000
"2717",50284,2013-02-15,2013-03-01,141612,"Solid Ground Washington","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,14,0.0383561643835616,5000
"2718",50285,2013-03-27,2013-09-25,141615,"World Health Organization","Switzerland",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,182,0.498630136986301,79642
"2719",50286,2013-03-07,2013-04-07,141618,"Colorado Education Initiative","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,31,0.0849315068493151,36540
"2720",50287,2013-03-14,2013-04-14,141621,"Economic Opportunity Institute","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,31,0.0849315068493151,5000
"2721",50288,2013-03-06,2014-03-04,141624,"Cooperative for Assistance and Relief Everywhere, Inc.","United States of America",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,363,0.994520547945206,200000
"2722",50289,2013-03-18,2013-03-22,141627,"Seattle Works","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,0.010958904109589,5000
"2723",50290,2013-03-27,2013-12-31,141630,"Berry Center Inc","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,279,0.764383561643836,180000
"2724",50291,2013-03-15,2014-03-14,141633,"United States Fund for UNICEF","United States of America",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,364,0.997260273972603,1000000
"2725",50292,2013-03-18,2013-04-05,141636,"FareStart","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,18,0.0493150684931507,500
"2726",50293,2013-03-22,2014-03-21,141639,"National Primary Health Care Development Agency","Nigeria",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,364,0.997260273972603,500000
"2727",50885,2011-04-15,2014-03-31,143415,"Drugs for Neglected Diseases initiative","Switzerland",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1081,2.96164383561644,5787659
"2728",51057,2012-11-06,2017-06-30,143931,"The University of Queensland","Australia",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1697,4.64931506849315,3990198
"2729",51068,2012-03-27,2017-02-28,143964,"Alliance for a Green Revolution in Africa","Kenya",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1799,4.92876712328767,3007219
"2730",51069,2011-10-10,2014-10-31,143967,"Food and Agriculture Organization of the United Nations","Italy",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1117,3.06027397260274,997295
"2731",51084,2011-05-19,2015-04-30,144012,"Oxfam-America Inc","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1442,3.95068493150685,13500076
"2732",51085,2011-05-19,2015-09-30,144015,"Oxfam-America Inc","United States of America",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1595,4.36986301369863,2250000
"2733",51093,2011-05-16,2017-12-31,144039,"University of Pretoria","South Africa",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2421,6.63287671232877,4475287
"2734",51097,2011-07-26,2016-06-23,144051,"Ministry of Information and Communications of Vietnam","Viet Nam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1794,4.91506849315068,29998220
"2735",51099,2012-10-04,2017-09-30,144057,"Queensland University of Technology","Australia",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1822,4.99178082191781,3989596
"2736",51100,2011-02-22,2016-01-31,144060,"Cornell University","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1804,4.94246575342466,25000000
"2737",51101,2011-11-17,2015-11-30,144063,"Centro Internacional de Mejoramiento de Maiz y Trigo","Mexico",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1474,4.03835616438356,33100001
"2738",51104,2012-10-31,2015-10-31,144072,"Chinese Academy of Agricultural Sciences","China",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1095,3,15000000
"2739",51105,2012-05-23,2015-11-30,144075,"International Rice Research Institute","Philippines",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1286,3.52328767123288,8148829
"2740",51106,2011-03-19,2014-02-28,144078,"International Rice Research Institute","Philippines",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1077,2.95068493150685,20000000
"2741",51107,2012-04-05,2017-05-31,144081,"International Institute of Tropical Agriculture","Nigeria",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1882,5.15616438356164,7032267
"2742",51108,2011-11-15,2016-12-31,144084,"Alliance for a Green Revolution in Africa","Kenya",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1873,5.13150684931507,56001491
"2743",51109,2011-11-14,2013-10-31,144087,"Board of Regents of the University of Nebraska","United States of America",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,717,1.96438356164384,2034324
"2744",51110,2012-09-25,2016-09-30,144090,"Deutsche Investitions- und Entwicklungsgesellschaft mbH","Germany",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1466,4.01643835616438,16400000
"2745",51114,2011-11-11,2014-12-31,144102,"International Food Policy Research Institute","United States of America",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1146,3.13972602739726,3873277
"2746",51115,2011-11-11,2015-12-31,144105,"International Food Policy Research Institute","United States of America",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1511,4.13972602739726,165740
"2747",51116,2011-05-31,2014-12-06,144108,"Food and Agriculture Organization of the United Nations","Italy",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1285,3.52054794520548,6569304
"2748",51117,2012-01-30,2015-01-31,144111,"GSMA Mobile for Development Foundation Inc.","United States of America",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1097,3.00547945205479,4000000
"2749",51121,2011-04-05,2014-04-30,144123,"InterAction American Council for Voluntary International Action, Inc.","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1121,3.07123287671233,4532599
"2750",51125,2011-04-07,2016-04-30,144135,"Donald Danforth Plant Science Center","United States of America",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1850,5.06849315068493,5548750
"2751",51133,2012-08-13,2018-12-31,144159,"Chancellor Masters and Scholars of the University of Cambridge","United Kingdom of Great Britain and Northern Ireland",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2331,6.38630136986301,4230034
"2752",51140,2011-08-02,2013-08-31,144180,"Arid Lands Information Network","Kenya",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,760,2.08219178082192,1000000
"2753",51163,2012-02-14,2015-09-30,144249,"Conservation International Foundation","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1324,3.62739726027397,10004586
"2754",51262,2011-05-09,2013-09-30,144546,"International Bank for Reconstruction and Development","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,875,2.3972602739726,2617679
"2755",51323,2011-07-22,2013-06-30,144729,"Phi Theta Kappa Honor Society","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,709,1.94246575342466,2998612
"2756",51678,2013-04-18,2015-10-31,145626,"Hacettepe Technopolis - Technology Transfer Center","Turkey",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,926,2.53698630136986,3169269
"2757",51679,2011-05-05,2015-12-31,145629,"Universal Postal Union","Switzerland",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1701,4.66027397260274,373749
"2758",51681,2011-04-04,2015-05-01,145635,"Consortium for School Networking","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1488,4.07671232876712,110538
"2759",51682,2011-04-04,2014-04-30,145638,"American Association of School Administrators, Inc.","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1122,3.07397260273973,69216
"2760",51683,2011-05-04,2014-11-30,145641,"Chief Officers of State Library Agencies, Inc.","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1306,3.57808219178082,700000
"2761",51684,2012-03-21,2014-06-30,145644,"Board of Regents University of Wisconsin System","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,831,2.27671232876712,50000
"2762",51685,2013-04-01,2018-03-31,145647,"President and Fellows of Harvard College","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1825,5,4000000
"2763",51686,2012-11-28,2018-09-28,145650,"International Bank for Reconstruction and Development","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2130,5.83561643835616,15000000
"2764",51687,2013-04-09,2014-12-31,145653,"International Crops Research Institute for the Semi-Arid Tropics","India",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,631,1.72876712328767,1000000
"2765",51688,2012-11-14,2015-07-31,145656,"Aga Khan University","Pakistan",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,989,2.70958904109589,1356243
"2766",51689,2012-04-06,2015-01-31,145659,"Lutheran World Relief","United States of America",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1030,2.82191780821918,593445
"2767",51690,2012-06-22,2015-07-31,145662,"The Research Institute of the McGill University Health Centre","Canada",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1134,3.10684931506849,230000
"2768",51691,2012-03-23,2015-12-31,145665,"Teachers College, Columbia University","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1378,3.77534246575342,1147762
"2769",51692,2013-04-10,2014-02-28,145668,"Baton Rouge Area Foundation","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,324,0.887671232876712,150000
"2770",51693,2013-04-10,2018-03-31,145671,"Avenir Health, Inc.","United States of America",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1816,4.97534246575342,13012364
"2771",51694,2013-04-22,2016-03-31,145674,"The Queen's University of Belfast","United Kingdom of Great Britain and Northern Ireland",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1074,2.94246575342466,1167679
"2772",51695,2013-04-19,2014-12-31,145677,"Lovelace Respiratory Research Institute","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,621,1.7013698630137,970979
"2773",51696,2013-04-01,2015-03-31,145680,"Association of Public and Land-Grant Universities","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,729,1.9972602739726,424726
"2774",51697,2013-04-11,2014-07-31,145683,"Liya Kebede Foundation","United States of America",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,476,1.3041095890411,200239
"2775",51698,2013-04-24,2014-12-31,145686,"DonorsChoose.org","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,616,1.68767123287671,2110342
"2776",51699,2013-04-11,2014-12-31,145689,"American Institutes for Research in the Behavioral Sciences","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,629,1.72328767123288,426633
"2777",51700,2013-04-12,2018-03-31,145692,"Johns Hopkins University","United States of America",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1814,4.96986301369863,14799124
"2778",51701,2013-04-11,2015-12-13,145695,"United States Fund for UNICEF","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,976,2.67397260273973,84000853
"2779",51702,2013-04-13,2016-01-31,145698,"World Health Organization","Switzerland",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1023,2.8027397260274,194000000
"2780",51703,2013-04-08,2015-03-15,145701,"Centers for Disease Control and Prevention","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,706,1.93424657534247,1184563
"2781",51704,2013-04-19,2014-12-31,145704,"Lovelace Respiratory Research Institute","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,621,1.7013698630137,274551
"2782",51705,2013-04-01,2013-08-14,145707,"Board of Trustees of the Leland Stanford Junior University","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,135,0.36986301369863,218567
"2783",51706,2013-04-15,2015-03-31,145710,"Thomas B. Fordham Institute","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,715,1.95890410958904,1000000
"2784",51707,2013-04-04,2015-03-31,145713,"The Global Social Observatory","Switzerland",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,726,1.98904109589041,510431
"2785",51708,2013-04-19,2014-04-14,145716,"Pennsylvania Partnerships for Children","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,360,0.986301369863014,240000
"2786",51709,2013-04-05,2014-03-30,145719,"VillageReach","United States of America",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,359,0.983561643835616,200000
"2787",51710,2013-04-04,2015-03-31,145722,"Duke University","United States of America",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,726,1.98904109589041,1341868
"2788",51711,2013-04-19,2016-01-31,145725,"London School of Hygiene and Tropical Medicine","United Kingdom of Great Britain and Northern Ireland",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1017,2.78630136986301,599127
"2789",51712,2013-04-09,2016-07-14,145728,"Northwest Immigrant Rights Project","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1192,3.26575342465753,100000
"2790",51713,2013-04-18,2014-03-31,145731,"The Community Foundation For The National Capital Region","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,347,0.950684931506849,50000
"2791",51714,2013-04-23,2016-04-30,145734,"National Resource Governance Institute","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1103,3.02191780821918,3000000
"2792",51715,2013-04-01,2017-03-31,145737,"Farm Foundation NFP","United States of America",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1460,4,462000
"2793",51716,2013-04-20,2015-10-31,145740,"The Southern African Confederation of Agricultural Unions","South Africa",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,924,2.53150684931507,1480635
"2794",51717,2013-04-24,2015-12-31,145743,"VillageReach","United States of America",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,981,2.68767123287671,2997275
"2795",51718,2013-04-22,2014-12-31,145746,"Swiss Philanthropy Foundation","Switzerland",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,618,1.69315068493151,177951
"2796",51719,2013-04-02,2015-03-31,145749,"Beth Israel Deaconess Medical Center Inc.","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,728,1.99452054794521,1063805
"2797",51720,2013-04-23,2016-12-31,145752,"London School of Hygiene and Tropical Medicine","United Kingdom of Great Britain and Northern Ireland",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1348,3.69315068493151,2332405
"2798",51721,2013-04-09,2015-04-18,145755,"Johns Hopkins University","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,739,2.02465753424658,1434852
"2799",51722,2013-04-30,2013-10-25,145758,"World Health Organization","Switzerland",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,178,0.487671232876712,49997
"2800",51723,2013-04-17,2014-03-31,145761,"National Academy of Sciences","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,348,0.953424657534247,300008
"2801",51724,2013-04-10,2013-11-30,145764,"Council of Chief State School Officers","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,234,0.641095890410959,703737
"2802",51725,2013-04-11,2013-11-30,145767,"LEV Foundation","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,233,0.638356164383562,797170
"2803",51726,2013-04-03,2013-10-31,145770,"Seattle Center Foundation","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,211,0.578082191780822,10000
"2804",51727,2013-04-11,2014-04-30,145773,"University of South Africa","South Africa",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,384,1.05205479452055,125000
"2805",51728,2013-04-16,2013-12-31,145776,"Greater Houston Community Foundation","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,259,0.70958904109589,2000000
"2806",51729,2013-04-10,2013-12-31,145779,"Global Virus Network","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,265,0.726027397260274,28497
"2807",51730,2013-04-16,2013-12-31,145782,"Hellenic Agricultural Organization - Demeter","Greece",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,259,0.70958904109589,46016
"2808",51731,2013-04-01,2015-06-30,145785,"Michigan State University","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,820,2.24657534246575,650000
"2809",51732,2013-04-22,2015-12-31,145788,"State Education Technology","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,983,2.69315068493151,953184
"2810",51733,2013-04-26,2014-07-31,145791,"Princess Nikky Breast Cancer Foundation","Nigeria",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,461,1.26301369863014,150000
"2811",51734,2013-04-26,2013-12-31,145794,"Society for Vector Ecology","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,249,0.682191780821918,122600
"2812",51735,2013-04-26,2013-05-31,145797,"Sociedade Brasileira de Medicina Tropical","Brazil",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,35,0.0958904109589041,75000
"2813",51736,2013-04-17,2014-04-30,145800,"ACCION International","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,378,1.03561643835616,400000
"2814",51737,2013-04-29,2013-10-15,145803,"Local Initiatives Support Corporation","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,169,0.463013698630137,150000
"2815",51738,2013-04-25,2013-05-25,145806,"Partnerships to Uplift Communities Lakeview Terrace","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30,0.0821917808219178,1860
"2816",51739,2013-04-12,2015-07-31,145809,"Washington School Principals Education Foundation","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,840,2.3013698630137,218216
"2817",51740,2013-04-11,2013-05-11,145812,"National Academy of Sciences","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30,0.0821917808219178,50000
"2818",51741,2013-04-15,2013-05-03,145815,"American Red Cross Serving King & Kitsap Counties Chapter","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,18,0.0493150684931507,2500
"2819",51742,2013-04-15,2013-04-25,145818,"Cascade Bicycle Club Education Foundation","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,0.0273972602739726,2500
"2820",51743,2013-04-15,2013-05-03,145821,"Rainier Scholars","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,18,0.0493150684931507,5000
"2821",51744,2013-04-30,2015-09-30,145824,"Jhpiego Corporation","United States of America",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,883,2.41917808219178,2982279
"2822",51745,2013-04-22,2014-10-31,145827,"Centre for Advocacy and Research","India",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,557,1.52602739726027,30000
"2823",51746,2013-04-30,2015-06-30,145830,"PolicyLink","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,791,2.16712328767123,500000
"2824",51747,2013-04-15,2013-05-17,145833,"Within Reach","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,32,0.0876712328767123,5000
"2825",51748,2013-04-15,2013-05-03,145836,"InterIm Community Development Association","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,18,0.0493150684931507,5000
"2826",51749,2013-04-15,2013-05-03,145839,"Children's Alliance","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,18,0.0493150684931507,6000
"2827",51750,2013-04-15,2013-05-03,145842,"Bike Works Seattle","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,18,0.0493150684931507,900
"2828",51751,2013-04-11,2013-05-11,145845,"WestEd","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30,0.0821917808219178,30000
"2829",51752,2013-04-09,2015-07-30,145848,"Chancellor Masters & Scholars of the University of Oxford","United Kingdom of Great Britain and Northern Ireland",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,842,2.30684931506849,116302
"2830",51753,2013-04-11,2013-05-31,145851,"Fund for Public Schools Inc","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,50,0.136986301369863,21563
"2831",51754,2013-04-25,2013-05-31,145854,"New York City Department of Education","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,36,0.0986301369863014,387
"2832",51755,2013-04-05,2014-04-30,145857,"American Bar Foundation","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,390,1.06849315068493,100000
"2833",51756,2013-04-15,2013-04-23,145860,"The Moyer Foundation","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,0.0219178082191781,2000
"2834",51757,2013-04-15,2013-04-30,145863,"Seattle Central Community College Foundation","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15,0.0410958904109589,5000
"2835",51758,2013-04-15,2013-05-21,145866,"PATH","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36,0.0986301369863014,5000
"2836",51759,2013-04-17,2013-05-20,145869,"University of Washington Foundation","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,33,0.0904109589041096,1250
"2837",51760,2013-04-17,2013-05-17,145872,"Seattle Biomedical Research Institute","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,30,0.0821917808219178,10000
"2838",51761,2013-04-29,2013-12-31,145875,"Centro Internacional de Agricultura Tropical","Colombia",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,246,0.673972602739726,10000
"2839",51762,2013-04-18,2013-04-30,145878,"Bellingham Public Schools Foundation","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12,0.0328767123287671,1000
"2840",51763,2013-04-26,2013-05-17,145881,"Congressional Hunger Center","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21,0.0575342465753425,5000
"2841",51764,2013-04-26,2013-05-27,145884,"United Way of King County","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,31,0.0849315068493151,1500
"2842",51765,2013-04-26,2013-05-07,145887,"King County Housing Authority","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,0.0301369863013699,500
"2843",52384,2011-04-01,2015-05-31,147604,"InterAction American Council for Voluntary International Action, Inc.","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1521,4.16712328767123,3000000
"2844",52385,2013-05-17,2015-03-15,147607,"Educause","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,667,1.82739726027397,462864
"2845",52386,2011-08-03,2014-09-30,147610,"Pangaea Global AIDS Foundation","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1154,3.16164383561644,350000
"2846",52387,2013-05-23,2018-05-31,147613,"Management Sciences for Health","United States of America",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1834,5.02465753424658,9703285
"2847",52388,2011-10-31,2015-08-30,147616,"General Hospital Corporation d/b/a Massachusetts General Hospital","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1399,3.83287671232877,341859
"2848",52389,2011-11-10,2015-10-31,147619,"Beth Israel Deaconess Medical Center Inc.","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1451,3.97534246575342,1010000
"2849",52390,2013-04-30,2014-01-31,147622,"Pomona College","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,276,0.756164383561644,300000
"2850",52391,2013-06-01,2017-05-31,147625,"Collectives for Integrated Livelihood Initiatives (CINI)","India",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1460,4,1567638
"2851",52392,2011-11-10,2015-12-31,147628,"Consorcio de Investigaciu00c3u00b3n sobre VIH SIDA TB CISIDAT, A.C","Mexico",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1512,4.14246575342466,971501
"2852",52393,2013-05-22,2018-04-30,147631,"PATH","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1804,4.94246575342466,19500000
"2853",52394,2013-05-20,2015-10-31,147634,"Liverpool School of Tropical Medicine","United Kingdom of Great Britain and Northern Ireland",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,894,2.44931506849315,4133959
"2854",52395,2012-11-12,2015-10-31,147637,"United Nations Programme on HIV/AIDS","Switzerland",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1083,2.96712328767123,138116
"2855",52396,2012-04-23,2014-12-31,147640,"New Venture Fund","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,982,2.69041095890411,3500000
"2856",52397,2013-05-27,2016-05-14,147643,"Biotechnology Industry Research Assistance Council","India",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1083,2.96712328767123,1068908
"2857",52398,2012-11-09,2016-12-31,147646,"University of Washington Foundation","United States of America",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1513,4.14520547945205,296555
"2858",52399,2012-03-29,2015-04-30,147649,"Vietnamese Friendship Association of Greater Seattle","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1127,3.08767123287671,150000
"2859",52400,2012-02-10,2014-02-09,147652,"Seattle Symphony Orchestra, Inc.","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,730,2,40000
"2860",52401,2013-06-05,2015-05-31,147655,"International Livestock Research Institute (ILRI)","Kenya",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,725,1.98630136986301,300001
"2861",52402,2013-05-29,2014-12-31,147658,"HCM Strategists, LLC","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,581,1.59178082191781,461480
"2862",52403,2013-05-16,2016-06-30,147661,"University of Washington Foundation","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1141,3.12602739726027,3000000
"2863",52404,2013-05-14,2014-08-31,147664,"School's Out Washington","United States of America",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,474,1.2986301369863,61315
"2864",52405,2012-11-15,2018-02-28,147667,"Hospital for Sick Children","Canada",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1931,5.29041095890411,342894
